epoch,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
17,0.5924999713897705,0.6509031057357788,163.0,163.0,0.7802951335906982,0.5924999713897705,0.5924999713897705,237.0,237.0,0.5,0.5988517999649048,1000.0,1000.0,1.3777788877487183,0.5,0.5,1000.0,1000.0
18,0.637499988079071,0.6846875548362732,145.0,145.0,0.7124474048614502,0.637499988079071,0.637499988079071,255.0,255.0,0.5009999871253967,0.6071562170982361,998.0,998.0,1.0887717008590698,0.5009999871253967,0.5009999871253967,1002.0,1002.0
19,0.5874999761581421,0.6224813461303711,165.0,165.0,0.800536036491394,0.5874999761581421,0.5874999761581421,235.0,235.0,0.5084999799728394,0.6092276573181152,983.0,983.0,0.9350059032440186,0.5084999799728394,0.5084999799728394,1017.0,1017.0
20,0.637499988079071,0.6826094388961792,145.0,145.0,0.7359433174133301,0.637499988079071,0.637499988079071,255.0,255.0,0.5049999952316284,0.6201730370521545,990.0,990.0,1.0871741771697998,0.5049999952316284,0.5049999952316284,1010.0,1010.0
21,0.6349999904632568,0.6853312253952026,146.0,146.0,0.7279358506202698,0.6349999904632568,0.6349999904632568,254.0,254.0,0.5044999718666077,0.6185718178749084,991.0,991.0,1.2298235893249512,0.5044999718666077,0.5044999718666077,1009.0,1009.0
22,0.6499999761581421,0.6929656267166138,140.0,140.0,0.7011070847511292,0.6499999761581421,0.6499999761581421,260.0,260.0,0.512499988079071,0.6135647296905518,975.0,975.0,1.2067012786865234,0.512499988079071,0.512499988079071,1025.0,1025.0
23,0.6474999785423279,0.6931250095367432,141.0,141.0,0.7059566974639893,0.6474999785423279,0.6474999785423279,259.0,259.0,0.5260000228881836,0.6289576888084412,948.0,948.0,1.0356788635253906,0.5260000228881836,0.5260000228881836,1052.0,1052.0
24,0.6825000047683716,0.7318437099456787,127.0,127.0,0.6626191735267639,0.6825000047683716,0.6825000047683716,273.0,273.0,0.5440000295639038,0.6359784603118896,912.0,912.0,0.9789032340049744,0.5440000295639038,0.5440000295639038,1088.0,1088.0
25,0.6424999833106995,0.6940969228744507,143.0,143.0,0.7174229621887207,0.6424999833106995,0.6424999833106995,257.0,257.0,0.5440000295639038,0.6378995776176453,912.0,912.0,1.0133320093154907,0.5440000295639038,0.5440000295639038,1088.0,1088.0
26,0.6424999833106995,0.6917937994003296,143.0,143.0,0.7094390392303467,0.6424999833106995,0.6424999833106995,257.0,257.0,0.5665000081062317,0.6530942320823669,867.0,867.0,0.8738487362861633,0.5665000081062317,0.5665000081062317,1133.0,1133.0
27,0.6700000166893005,0.726928174495697,132.0,132.0,0.6669957041740417,0.6700000166893005,0.6700000166893005,268.0,268.0,0.5625,0.6515818238258362,875.0,875.0,0.9824180006980896,0.5625,0.5625,1125.0,1125.0
28,0.612500011920929,0.6792250275611877,155.0,155.0,0.7622777819633484,0.612500011920929,0.612500011920929,245.0,245.0,0.5569999814033508,0.6463893055915833,886.0,886.0,1.020725131034851,0.5569999814033508,0.5569999814033508,1114.0,1114.0
29,0.612500011920929,0.662850022315979,155.0,155.0,0.7296402454376221,0.612500011920929,0.612500011920929,245.0,245.0,0.5734999775886536,0.6583895087242126,853.0,853.0,0.9246774315834045,0.5734999775886536,0.5734999775886536,1147.0,1147.0
30,0.6549999713897705,0.7182374596595764,138.0,138.0,0.6743581891059875,0.6549999713897705,0.6549999713897705,262.0,262.0,0.5995000004768372,0.6866089105606079,801.0,801.0,0.7725743651390076,0.5995000004768372,0.5995000004768372,1199.0,1199.0
31,0.6274999976158142,0.6860094666481018,149.0,149.0,0.7184295058250427,0.6274999976158142,0.6274999976158142,251.0,251.0,0.6169999837875366,0.6984759569168091,766.0,766.0,0.7371453642845154,0.6169999837875366,0.6169999837875366,1234.0,1234.0
32,0.6349999904632568,0.6926780939102173,146.0,146.0,0.7132976055145264,0.6349999904632568,0.6349999904632568,254.0,254.0,0.593500018119812,0.6832183003425598,813.0,813.0,0.8321782350540161,0.593500018119812,0.593500018119812,1187.0,1187.0
33,0.6225000023841858,0.6794750690460205,151.0,151.0,0.7453091144561768,0.6225000023841858,0.6225000023841858,249.0,249.0,0.6039999723434448,0.6868932843208313,792.0,792.0,0.8181376457214355,0.6039999723434448,0.6039999723434448,1208.0,1208.0
34,0.6349999904632568,0.6816750168800354,146.0,146.0,0.7140858173370361,0.6349999904632568,0.6349999904632568,254.0,254.0,0.609000027179718,0.6854856014251709,782.0,782.0,0.8441857099533081,0.609000027179718,0.609000027179718,1218.0,1218.0
35,0.625,0.655453085899353,150.0,150.0,0.7689777612686157,0.625,0.625,250.0,250.0,0.6154999732971191,0.6969062089920044,769.0,769.0,0.7958861589431763,0.6154999732971191,0.6154999732971191,1231.0,1231.0
36,0.6549999713897705,0.6903343796730042,138.0,138.0,0.7118985056877136,0.6549999713897705,0.6549999713897705,262.0,262.0,0.6299999952316284,0.7079458832740784,740.0,740.0,0.7655935287475586,0.6299999952316284,0.6299999952316284,1260.0,1260.0
37,0.6150000095367432,0.6729875802993774,154.0,154.0,0.7192682027816772,0.6150000095367432,0.6150000095367432,246.0,246.0,0.6334999799728394,0.7169157862663269,733.0,733.0,0.7499755024909973,0.6334999799728394,0.6334999799728394,1267.0,1267.0
38,0.6650000214576721,0.7294124960899353,134.0,134.0,0.6569671034812927,0.6650000214576721,0.6650000214576721,266.0,266.0,0.640999972820282,0.7197055816650391,718.0,718.0,0.7598080039024353,0.640999972820282,0.640999972820282,1282.0,1282.0
39,0.6949999928474426,0.7389718294143677,122.0,122.0,0.6554268598556519,0.6949999928474426,0.6949999928474426,278.0,278.0,0.6449999809265137,0.7274858355522156,710.0,710.0,0.7539223432540894,0.6449999809265137,0.6449999809265137,1290.0,1290.0
40,0.6949999928474426,0.7390156984329224,122.0,122.0,0.6556376814842224,0.6949999928474426,0.6949999928474426,278.0,278.0,0.6315000057220459,0.716123104095459,737.0,737.0,0.8074950575828552,0.6315000057220459,0.6315000057220459,1263.0,1263.0
41,0.7074999809265137,0.7473124265670776,117.0,117.0,0.648806631565094,0.7074999809265137,0.7074999809265137,283.0,283.0,0.6514999866485596,0.7285358309745789,697.0,697.0,0.7339253425598145,0.6514999866485596,0.6514999866485596,1303.0,1303.0
42,0.6700000166893005,0.7117812633514404,132.0,132.0,0.6885127425193787,0.6700000166893005,0.6700000166893005,268.0,268.0,0.6589999794960022,0.7318918108940125,682.0,682.0,0.7175872325897217,0.6589999794960022,0.6589999794960022,1318.0,1318.0
43,0.6025000214576721,0.7031155824661255,159.0,159.0,0.682222306728363,0.6025000214576721,0.6025000214576721,241.0,241.0,0.637499988079071,0.7191823720932007,725.0,725.0,0.7840273976325989,0.637499988079071,0.637499988079071,1275.0,1275.0
44,0.6100000143051147,0.6696843504905701,156.0,156.0,0.7481457591056824,0.6100000143051147,0.6100000143051147,244.0,244.0,0.6305000185966492,0.7090341448783875,739.0,739.0,0.8310494422912598,0.6305000185966492,0.6305000185966492,1261.0,1261.0
45,0.675000011920929,0.7182937264442444,130.0,130.0,0.6932090520858765,0.675000011920929,0.675000011920929,270.0,270.0,0.6315000057220459,0.7144694924354553,737.0,737.0,0.8199692964553833,0.6315000057220459,0.6315000057220459,1263.0,1263.0
46,0.6225000023841858,0.6785343885421753,151.0,151.0,0.7412424683570862,0.6225000023841858,0.6225000023841858,249.0,249.0,0.6495000123977661,0.7262570858001709,701.0,701.0,0.7534716725349426,0.6495000123977661,0.6495000123977661,1299.0,1299.0
47,0.6524999737739563,0.7186062335968018,139.0,139.0,0.6690112352371216,0.6524999737739563,0.6524999737739563,261.0,261.0,0.6660000085830688,0.7322816252708435,668.0,668.0,0.7504288554191589,0.6660000085830688,0.6660000085830688,1332.0,1332.0
48,0.6324999928474426,0.7062219381332397,147.0,147.0,0.6906963586807251,0.6324999928474426,0.6324999928474426,253.0,253.0,0.6535000205039978,0.7219287753105164,693.0,693.0,0.7912132143974304,0.6535000205039978,0.6535000205039978,1307.0,1307.0
49,0.6449999809265137,0.7078250646591187,142.0,142.0,0.6867802143096924,0.6449999809265137,0.6449999809265137,258.0,258.0,0.6675000190734863,0.7334891557693481,665.0,665.0,0.7451011538505554,0.6675000190734863,0.6675000190734863,1335.0,1335.0
50,0.6499999761581421,0.7124500274658203,140.0,140.0,0.6641254425048828,0.6499999761581421,0.6499999761581421,260.0,260.0,0.6625000238418579,0.7366839051246643,675.0,675.0,0.7391648888587952,0.6625000238418579,0.6625000238418579,1325.0,1325.0
51,0.6575000286102295,0.6912500262260437,137.0,137.0,0.6964051127433777,0.6575000286102295,0.6575000286102295,263.0,263.0,0.6694999933242798,0.74634850025177,661.0,661.0,0.7165268063545227,0.6694999933242798,0.6694999933242798,1339.0,1339.0
52,0.6000000238418579,0.6466000080108643,160.0,160.0,0.7689012289047241,0.6000000238418579,0.6000000238418579,240.0,240.0,0.6424999833106995,0.7198336124420166,715.0,715.0,0.8271781206130981,0.6424999833106995,0.6424999833106995,1285.0,1285.0
53,0.6700000166893005,0.7237656712532043,132.0,132.0,0.6630313396453857,0.6700000166893005,0.6700000166893005,268.0,268.0,0.6330000162124634,0.7112424373626709,734.0,734.0,0.8591940402984619,0.6330000162124634,0.6330000162124634,1266.0,1266.0
54,0.6650000214576721,0.7311750054359436,134.0,134.0,0.659745454788208,0.6650000214576721,0.6650000214576721,266.0,266.0,0.6685000061988831,0.7343128323554993,663.0,663.0,0.7561387419700623,0.6685000061988831,0.6685000061988831,1337.0,1337.0
