epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.4740000069141388,0.44363757967948914,2.094067335128784,0.5109999775886536,0.5998380184173584,0.6888768076896667
1,0.5329999923706055,0.5573920011520386,0.6876899003982544,0.5339999794960022,0.6547619700431824,0.6811423301696777
2,0.5350000262260437,0.548062801361084,0.6924225091934204,0.531000018119812,0.6699140071868896,0.6791142225265503
3,0.5540000200271606,0.5635353326797485,0.6868988871574402,0.5870000123977661,0.6196879744529724,0.6801047921180725
4,0.5789999961853027,0.5873074531555176,0.685133695602417,0.5040000081062317,0.6768140196800232,0.7676457762718201
