epoch,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
15,0.6187499761581421,0.6738023161888123,177.0,128.0,0.6587768793106079,0.6246334314346313,0.5461538434028625,282.0,213.0,0.6370000243186951,0.7343538999557495,312.0,51.0,0.6319360733032227,0.7866109013557434,0.37599998712539673,449.0,188.0
16,0.6412500143051147,0.7026979923248291,171.0,116.0,0.6287901401519775,0.6441717743873596,0.5511810779571533,303.0,210.0,0.6660000085830688,0.7400539517402649,124.0,210.0,0.6110982894897461,0.6416382193565369,0.7519999742507935,290.0,376.0
17,0.6537500023841858,0.7143780589103699,118.0,159.0,0.6271087527275085,0.6587982773780823,0.722352921962738,216.0,307.0,0.6179999709129333,0.7442820072174072,40.0,342.0,0.6701599359512329,0.5735660791397095,0.9200000166893005,158.0,460.0
18,0.6737499833106995,0.7374464273452759,118.0,143.0,0.616305947303772,0.675000011920929,0.7156626582145691,242.0,297.0,0.6330000162124634,0.7387779951095581,322.0,45.0,0.6710344552993774,0.7982062697410583,0.35600000619888306,455.0,178.0
19,0.6912500262260437,0.760174036026001,128.0,119.0,0.5876141786575317,0.6979695558547974,0.6823821067810059,278.0,275.0,0.6729999780654907,0.7433860301971436,166.0,161.0,0.6288997530937195,0.6747474670410156,0.6679999828338623,339.0,334.0
20,0.6712499856948853,0.7297793626785278,130.0,133.0,0.6118916869163513,0.6818181872367859,0.6867470145225525,252.0,285.0,0.6510000228881836,0.7385299801826477,270.0,79.0,0.617515504360199,0.7443365454673767,0.46000000834465027,421.0,230.0
21,0.6712499856948853,0.7412834763526917,152.0,111.0,0.600272536277771,0.6873239278793335,0.6161616444587708,293.0,244.0,0.5879999995231628,0.7174260020256042,29.0,383.0,0.9098508954048157,0.5515222549438477,0.9419999718666077,117.0,471.0
22,0.65625,0.7087377905845642,151.0,124.0,0.6331602334976196,0.6565096974372864,0.6108247637748718,288.0,237.0,0.6840000152587891,0.753838062286377,233.0,83.0,0.5987024307250977,0.7628571391105652,0.5339999794960022,417.0,267.0
23,0.6937500238418579,0.7547136545181274,140.0,105.0,0.5880150198936462,0.7025495767593384,0.6391752362251282,307.0,248.0,0.6959999799728394,0.7678460478782654,203.0,101.0,0.5854179859161377,0.7462311387062073,0.593999981880188,399.0,297.0
24,0.6712499856948853,0.7132030725479126,151.0,112.0,0.6312972903251648,0.6897506713867188,0.6225000023841858,288.0,249.0,0.6859999895095825,0.7613000273704529,214.0,100.0,0.5846906304359436,0.7409326434135437,0.5720000267028809,400.0,286.0
25,0.6912500262260437,0.7401388883590698,137.0,110.0,0.6032814979553223,0.68660968542099,0.6375661492347717,312.0,241.0,0.7039999961853027,0.7773460149765015,206.0,90.0,0.5786561965942383,0.765625,0.5879999995231628,410.0,294.0
26,0.7049999833106995,0.7717965841293335,120.0,116.0,0.5763850808143616,0.7092731595039368,0.7022332549095154,281.0,283.0,0.6869999766349792,0.7861759662628174,249.0,64.0,0.589860737323761,0.7968254089355469,0.5019999742507935,436.0,251.0
27,0.6887500286102295,0.7525020241737366,119.0,130.0,0.5909222364425659,0.6948356628417969,0.7132530212402344,255.0,296.0,0.703000009059906,0.7793119549751282,144.0,153.0,0.5669953227043152,0.699410617351532,0.7120000123977661,347.0,356.0
28,0.6712499856948853,0.744766354560852,131.0,132.0,0.5884431004524231,0.674876868724823,0.6765432357788086,263.0,274.0,0.6980000138282776,0.7776240110397339,154.0,148.0,0.568102240562439,0.7004048824310303,0.6919999718666077,352.0,346.0
29,0.6462500095367432,0.7278627753257751,143.0,140.0,0.6009129285812378,0.6446700692176819,0.6397984623908997,263.0,254.0,0.6110000014305115,0.7550520300865173,32.0,357.0,0.6900051832199097,0.5672727227210999,0.9359999895095825,143.0,468.0
