epoch,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
18,0.6800000071525574,0.7390540838241577,134.0,122.0,0.6133017539978027,0.687979519367218,0.6674938201904297,275.0,269.0,0.6930000185966492,0.7623859643936157,160.0,147.0,0.5789709687232971,0.6981519460678101,0.6800000071525574,353.0,340.0
19,0.7037500143051147,0.7503016591072083,123.0,114.0,0.5999638438224792,0.7015706896781921,0.6854220032691956,295.0,268.0,0.6779999732971191,0.7707859873771667,109.0,213.0,0.5797933340072632,0.6473509669303894,0.7820000052452087,287.0,391.0
20,0.6899999976158142,0.7551990151405334,130.0,118.0,0.5958663821220398,0.6827957034111023,0.6614583134651184,298.0,254.0,0.6759999990463257,0.7730980515480042,87.0,237.0,0.6351336240768433,0.6353846192359924,0.8259999752044678,263.0,413.0
21,0.7174999713897705,0.787410318851471,111.0,115.0,0.5632694959640503,0.7167487740516663,0.7238805890083313,283.0,291.0,0.6970000267028809,0.7876439690589905,115.0,188.0,0.5666505694389343,0.6719022393226624,0.7699999809265137,312.0,385.0
22,0.7037500143051147,0.7490419149398804,118.0,119.0,0.6002846360206604,0.6979695558547974,0.6997455358505249,288.0,275.0,0.640999972820282,0.7778140306472778,30.0,329.0,0.634652316570282,0.5882353186607361,0.9399999976158142,171.0,470.0
23,0.6825000047683716,0.7453882694244385,117.0,137.0,0.6045582294464111,0.677647054195404,0.7111111283302307,258.0,288.0,0.6850000023841858,0.7626479864120483,99.0,216.0,0.5902464389801025,0.6499189734458923,0.8019999861717224,284.0,401.0
24,0.6725000143051147,0.7523215413093567,124.0,138.0,0.5867208242416382,0.6592592597007751,0.6828644275665283,271.0,267.0,0.7149999737739563,0.7827540636062622,183.0,102.0,0.5645971298217773,0.7565632462501526,0.6340000033378601,398.0,317.0
25,0.6800000071525574,0.7573064565658569,130.0,126.0,0.5833830833435059,0.6802030205726624,0.6733668446540833,276.0,268.0,0.6949999928474426,0.7842940092086792,71.0,234.0,0.5956546068191528,0.6470588445663452,0.8579999804496765,266.0,429.0
26,0.6912500262260437,0.7605766654014587,147.0,100.0,0.5848560929298401,0.7109826803207397,0.6259542107582092,307.0,246.0,0.7059999704360962,0.7902040481567383,127.0,167.0,0.5601730346679688,0.6907407641410828,0.7459999918937683,333.0,373.0
27,0.7124999761581421,0.7759522199630737,124.0,106.0,0.5811617374420166,0.7289002537727356,0.6968215107917786,285.0,285.0,0.6710000038146973,0.790585994720459,33.0,296.0,0.7443863153457642,0.6120576858520508,0.9340000152587891,204.0,467.0
28,0.6949999928474426,0.7578119039535522,133.0,111.0,0.5958821773529053,0.713178277015686,0.6748166084289551,280.0,276.0,0.7120000123977661,0.8032220005989075,77.0,211.0,0.6008501052856445,0.6671923995018005,0.8460000157356262,289.0,423.0
29,0.706250011920929,0.7706735730171204,126.0,109.0,0.5775933265686035,0.7161458134651184,0.6857855319976807,290.0,275.0,0.7039999961853027,0.8073139786720276,41.0,255.0,0.5751781463623047,0.6428571343421936,0.9179999828338623,245.0,459.0
0,0.5099999904632568,0.507687509059906,253.0,139.0,0.8588071465492249,0.4889705777168274,0.34455958008766174,275.0,133.0,0.503000020980835,0.6188540458679199,6.0,491.0,0.690432608127594,0.5015228390693665,0.9879999756813049,9.0,494.0
1,0.5199999809265137,0.5161005258560181,159.0,225.0,0.7023211121559143,0.510869562625885,0.596446692943573,181.0,235.0,0.5,0.6666960120201111,2.0,498.0,0.6960476040840149,0.5,0.9959999918937683,2.0,498.0
2,0.5550000071525574,0.5544530749320984,165.0,191.0,0.7016348838806152,0.559907853603363,0.595588207244873,201.0,243.0,0.5009999871253967,0.6706759929656982,0.0,499.0,0.7205952405929565,0.500500500202179,1.0,1.0,500.0
3,0.59375,0.6247811913490295,110.0,215.0,0.6739294528961182,0.5808966755867004,0.7303921580314636,177.0,298.0,0.5389999747276306,0.6900479793548584,10.0,451.0,0.715652346611023,0.5207226276397705,0.9800000190734863,49.0,490.0
4,0.6112499833106995,0.6507529020309448,133.0,178.0,0.6641950011253357,0.618843674659729,0.6848341226577759,200.0,289.0,0.6129999756813049,0.703935980796814,82.0,305.0,0.6431297659873962,0.5781466364860535,0.8360000252723694,195.0,418.0
5,0.6175000071525574,0.6470487713813782,146.0,160.0,0.6643809676170349,0.6190476417541504,0.6403940916061401,234.0,260.0,0.6499999761581421,0.694532036781311,232.0,118.0,0.6345263719558716,0.6943005323410034,0.5360000133514404,382.0,268.0
6,0.637499988079071,0.6630014181137085,166.0,124.0,0.6597428917884827,0.6639566421508789,0.5961070656776428,265.0,245.0,0.5429999828338623,0.7105360627174377,14.0,443.0,0.7357252240180969,0.5231431722640991,0.972000002861023,57.0,486.0
7,0.6537500023841858,0.6887567639350891,147.0,130.0,0.6393548250198364,0.653333306312561,0.625,278.0,245.0,0.6669999957084656,0.724153995513916,191.0,142.0,0.6189452409744263,0.6851441264152527,0.6179999709129333,358.0,309.0
8,0.6324999928474426,0.6860952377319336,159.0,135.0,0.6397290229797363,0.6390374302864075,0.6005024909973145,267.0,239.0,0.6290000081062317,0.7192919254302979,71.0,300.0,0.6344869136810303,0.588477373123169,0.8579999804496765,200.0,429.0
9,0.6512500047683716,0.6937293410301208,137.0,142.0,0.6372018456459045,0.6485148668289185,0.6566416025161743,259.0,262.0,0.6549999713897705,0.725629985332489,241.0,104.0,0.6201428174972534,0.7134986519813538,0.5180000066757202,396.0,259.0
10,0.6612499952316284,0.7110329866409302,130.0,141.0,0.63213050365448,0.6527093648910522,0.6708860993385315,264.0,265.0,0.652999997138977,0.7274900078773499,245.0,102.0,0.6369461417198181,0.7142857313156128,0.5099999904632568,398.0,255.0
11,0.6600000262260437,0.7089864015579224,130.0,142.0,0.6284313797950745,0.6570048332214355,0.676616907119751,256.0,272.0,0.6859999895095825,0.7420279383659363,199.0,115.0,0.6024072170257568,0.723557710647583,0.6019999980926514,385.0,301.0
12,0.6474999785423279,0.7075855135917664,143.0,139.0,0.6295652985572815,0.6426734924316406,0.6361322999000549,268.0,250.0,0.6790000200271606,0.7520079612731934,160.0,161.0,0.5882313251495361,0.6786426901817322,0.6800000071525574,339.0,340.0
13,0.643750011920929,0.7236849069595337,128.0,157.0,0.6108961701393127,0.6374133825302124,0.6831682920455933,239.0,276.0,0.6600000262260437,0.7435199618339539,259.0,81.0,0.6387091279029846,0.7484471797943115,0.4819999933242798,419.0,241.0
14,0.6725000143051147,0.7382479310035706,143.0,119.0,0.6073238253593445,0.6775068044662476,0.6361322999000549,288.0,250.0,0.6809999942779541,0.7616380453109741,202.0,117.0,0.579401969909668,0.7180722951889038,0.5960000157356262,383.0,298.0
15,0.6712499856948853,0.7425995469093323,145.0,118.0,0.6017761826515198,0.6638176441192627,0.6164020895957947,304.0,233.0,0.6980000138282776,0.7630820274353027,137.0,165.0,0.5766026973724365,0.6875,0.7260000109672546,335.0,363.0
16,0.6524999737739563,0.708301305770874,145.0,133.0,0.6336092948913574,0.6563307642936707,0.6365914940834045,268.0,254.0,0.6539999842643738,0.7570599317550659,60.0,286.0,0.6559309959411621,0.6060606241226196,0.8799999952316284,214.0,440.0
17,0.65625,0.7127678394317627,129.0,146.0,0.6233217716217041,0.6481927633285522,0.6758794188499451,256.0,269.0,0.671999990940094,0.7611899375915527,95.0,233.0,0.5874135494232178,0.6347962617874146,0.8100000023841858,267.0,405.0
18,0.6675000190734863,0.730329155921936,141.0,125.0,0.6103834509849548,0.6639785170555115,0.6365979313850403,287.0,247.0,0.718999981880188,0.787663996219635,176.0,105.0,0.5566422343254089,0.7552447319030762,0.6480000019073486,395.0,324.0
19,0.6625000238418579,0.7217692136764526,137.0,133.0,0.6134857535362244,0.649076521396637,0.642297625541687,284.0,246.0,0.699999988079071,0.7663859724998474,179.0,121.0,0.5780883431434631,0.726244330406189,0.6420000195503235,379.0,321.0
20,0.7124999761581421,0.7747833728790283,114.0,116.0,0.5778860449790955,0.7010309100151062,0.7046632170677185,298.0,272.0,0.6930000185966492,0.7733340263366699,113.0,194.0,0.590772807598114,0.6660929322242737,0.7739999890327454,306.0,387.0
21,0.6725000143051147,0.7425654530525208,132.0,130.0,0.6025040149688721,0.675000011920929,0.6716417670249939,268.0,270.0,0.6980000138282776,0.77401202917099,159.0,143.0,0.5727677345275879,0.7045454382896423,0.6819999814033508,357.0,341.0
22,0.675000011920929,0.7225828170776367,128.0,132.0,0.6082286238670349,0.6796116232872009,0.686274528503418,260.0,280.0,0.6579999923706055,0.7450439929962158,73.0,269.0,0.6167581677436829,0.6135057210922241,0.8539999723434448,231.0,427.0
23,0.6637499928474426,0.7322812676429749,128.0,141.0,0.6062953472137451,0.658595621585846,0.6800000071525574,259.0,272.0,0.6520000100135803,0.7734318971633911,45.0,303.0,0.696226179599762,0.6002638339996338,0.9100000262260437,197.0,455.0
24,0.6825000047683716,0.7407553195953369,127.0,127.0,0.6010177731513977,0.6792929172515869,0.6792929172515869,277.0,269.0,0.703000009059906,0.7911060452461243,85.0,212.0,0.5618476271629333,0.6618819832801819,0.8299999833106995,288.0,415.0
25,0.6637499928474426,0.7261669635772705,136.0,133.0,0.6132747530937195,0.6641414165496826,0.6591478586196899,268.0,263.0,0.6890000104904175,0.784608006477356,68.0,243.0,0.5997233986854553,0.6399999856948853,0.8640000224113464,257.0,432.0
26,0.6924999952316284,0.7664965987205505,122.0,124.0,0.578914225101471,0.6795865893363953,0.6831169128417969,291.0,263.0,0.7300000190734863,0.7991999387741089,150.0,120.0,0.5458612442016602,0.7446808218955994,0.699999988079071,380.0,350.0
27,0.6737499833106995,0.75716632604599,127.0,134.0,0.5740162134170532,0.6763284802436829,0.687960684299469,259.0,280.0,0.699999988079071,0.7822660207748413,191.0,109.0,0.5655308961868286,0.739234447479248,0.6179999709129333,391.0,309.0
28,0.7099999785423279,0.785121738910675,108.0,124.0,0.5670507550239563,0.7068557739257812,0.7346437573432922,269.0,299.0,0.6850000023841858,0.7800859808921814,103.0,212.0,0.5986771583557129,0.651888370513916,0.7940000295639038,288.0,397.0
29,0.6662499904632568,0.7436662912368774,145.0,122.0,0.5987342596054077,0.6720430254936218,0.6329113841056824,283.0,250.0,0.7300000190734863,0.8042480945587158,122.0,148.0,0.5403526425361633,0.7186312079429626,0.7559999823570251,352.0,378.0
0,0.5087500214576721,0.5192655324935913,183.0,210.0,0.9590901136398315,0.5138888955116272,0.5481481552124023,185.0,222.0,0.6079999804496765,0.6022680401802063,291.0,101.0,0.6913948655128479,0.6741935610771179,0.4180000126361847,399.0,209.0
1,0.5837500095367432,0.5537481307983398,194.0,139.0,0.6945608258247375,0.5709876418113708,0.48812663555145264,282.0,185.0,0.6100000143051147,0.632286012172699,254.0,136.0,0.6857386827468872,0.6439790725708008,0.492000013589859,364.0,246.0
2,0.5387499928474426,0.5502879023551941,194.0,175.0,0.6980651617050171,0.5418848395347595,0.5162094831466675,224.0,207.0,0.5550000071525574,0.6239140033721924,409.0,36.0,0.6827037334442139,0.7165354490280151,0.18199999630451202,464.0,91.0
0,0.5212500095367432,0.5233692526817322,162.0,221.0,0.8505908250808716,0.5132158398628235,0.5898734331130981,184.0,233.0,0.49900001287460327,0.502206027507782,500.0,1.0,0.6938170194625854,0.0,0.0,499.0,0.0
1,0.5425000190734863,0.5484631657600403,156.0,210.0,0.6981791853904724,0.5454545617103577,0.6176470518112183,182.0,252.0,0.5009999871253967,0.6559259295463562,1.0,498.0,0.7169139981269836,0.5005015134811401,0.9980000257492065,2.0,499.0
2,0.5600000023841858,0.5792169570922852,156.0,196.0,0.6861680746078491,0.5575620532035828,0.6129032373428345,201.0,247.0,0.5680000185966492,0.6504899859428406,405.0,27.0,0.6826374530792236,0.7786885499954224,0.1899999976158142,473.0,95.0
0,0.5174999833106995,0.52570641040802,192.0,194.0,0.7742967009544373,0.5162094831466675,0.518796980381012,207.0,207.0,0.5,0.6679439544677734,0.0,500.0,0.7446243166923523,0.5,1.0,0.0,500.0
1,0.5649999976158142,0.5634065270423889,125.0,223.0,0.6859416961669922,0.567829430103302,0.7009569406509399,159.0,293.0,0.628000020980835,0.6872919797897339,193.0,179.0,0.6511363983154297,0.6316872239112854,0.6140000224113464,321.0,307.0
2,0.5987499952316284,0.6227964162826538,157.0,164.0,0.6715940833091736,0.6029055714607239,0.6133005023002625,230.0,249.0,0.6639999747276306,0.7158740162849426,153.0,183.0,0.6341630816459656,0.654716968536377,0.6940000057220459,317.0,347.0
