epoch,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
11,0.6225000023841858,0.6770981550216675,140.0,162.0,0.6421434879302979,0.625,0.6585366129875183,228.0,270.0,0.6430000066757202,0.7205479741096497,175.0,182.0,0.605829119682312,0.6410256624221802,0.6499999761581421,318.0,325.0
12,0.6412500143051147,0.6974986791610718,155.0,132.0,0.6425151228904724,0.6470588445663452,0.6095718145370483,271.0,242.0,0.6729999780654907,0.7327920198440552,126.0,201.0,0.6121857762336731,0.6504347920417786,0.7480000257492065,299.0,374.0
13,0.6524999737739563,0.6986773014068604,140.0,138.0,0.659511923789978,0.6387434601783752,0.6354166865348816,278.0,244.0,0.6669999957084656,0.7418760061264038,129.0,204.0,0.6058659553527832,0.6452174186706543,0.7419999837875366,296.0,371.0
14,0.6612499952316284,0.7124209403991699,154.0,117.0,0.6286669373512268,0.6759002804756165,0.6130653023719788,285.0,244.0,0.6299999952316284,0.7304400205612183,68.0,302.0,0.6248856782913208,0.5885558724403381,0.8640000224113464,198.0,432.0
15,0.6499999761581421,0.6951879262924194,132.0,148.0,0.6331886053085327,0.6501182317733765,0.6756756901741028,245.0,275.0,0.6830000281333923,0.752142071723938,167.0,150.0,0.585054337978363,0.6894409656524658,0.6660000085830688,350.0,333.0
16,0.6650000214576721,0.7153924107551575,144.0,124.0,0.6188033223152161,0.6666666865348816,0.6326530575752258,284.0,248.0,0.6690000295639038,0.7352619767189026,108.0,223.0,0.621345043182373,0.637398362159729,0.7839999794960022,277.0,392.0
17,0.6474999785423279,0.7000768780708313,166.0,116.0,0.6377549171447754,0.6618075966835022,0.5776081681251526,291.0,227.0,0.6740000247955322,0.7390919923782349,160.0,166.0,0.5982198715209961,0.6719367504119873,0.6800000071525574,334.0,340.0
18,0.6524999737739563,0.7164334654808044,143.0,135.0,0.6238027215003967,0.6538461446762085,0.6407034993171692,267.0,255.0,0.6890000104904175,0.7536999583244324,198.0,113.0,0.59426349401474,0.7277108430862427,0.6039999723434448,387.0,302.0
19,0.6675000190734863,0.745129406452179,148.0,118.0,0.599025547504425,0.6836460828781128,0.6327543258666992,279.0,255.0,0.6669999957084656,0.7623739838600159,52.0,281.0,0.6331983804702759,0.6145404577255249,0.8960000276565552,219.0,448.0
20,0.6600000262260437,0.7288939952850342,136.0,136.0,0.6152276396751404,0.6674816608428955,0.6674816608428955,255.0,273.0,0.5379999876022339,0.7429179549217224,7.0,455.0,0.8158797025680542,0.5200421810150146,0.9860000014305115,45.0,493.0
21,0.6762499809265137,0.7290430665016174,115.0,144.0,0.6098403334617615,0.6749435663223267,0.7222222089767456,242.0,299.0,0.7080000042915344,0.7733739614486694,171.0,121.0,0.5815587639808655,0.7311111092567444,0.6579999923706055,379.0,329.0
22,0.6412500143051147,0.723156213760376,127.0,160.0,0.6064518094062805,0.6483516693115234,0.6990521550178528,218.0,295.0,0.7129999995231628,0.780828058719635,119.0,168.0,0.5733333826065063,0.693989098072052,0.7620000243186951,332.0,381.0
23,0.7049999833106995,0.7762088179588318,115.0,121.0,0.5703455209732056,0.7055960893630981,0.7160493731498718,274.0,290.0,0.7319999933242798,0.8041200637817383,152.0,116.0,0.5391305088996887,0.75,0.6959999799728394,384.0,348.0
24,0.6912500262260437,0.7496700286865234,126.0,121.0,0.598595142364502,0.7019704580307007,0.6934306621551514,268.0,285.0,0.7329999804496765,0.80103999376297,173.0,94.0,0.5516473054885864,0.7767220735549927,0.6539999842643738,406.0,327.0
25,0.6725000143051147,0.7398532629013062,140.0,122.0,0.5988487601280212,0.671159029006958,0.6401028037071228,289.0,249.0,0.7229999899864197,0.7965360283851624,123.0,154.0,0.5510083436965942,0.7099811434745789,0.7540000081062317,346.0,377.0
26,0.6762499809265137,0.7394804954528809,139.0,120.0,0.6062437295913696,0.6619718074798584,0.6283422708511353,306.0,235.0,0.7300000190734863,0.793146014213562,145.0,125.0,0.5525057911872864,0.7395833134651184,0.7099999785423279,375.0,355.0
27,0.6899999976158142,0.7520283460617065,134.0,114.0,0.6075743436813354,0.703125,0.6683168411254883,282.0,270.0,0.7059999704360962,0.7840019464492798,178.0,116.0,0.5623686909675598,0.7351598143577576,0.6439999938011169,384.0,322.0
28,0.7112500071525574,0.7742052674293518,122.0,109.0,0.5742192268371582,0.7085561752319336,0.6847545504570007,304.0,265.0,0.7160000205039978,0.7810559868812561,139.0,145.0,0.5637468099594116,0.7134387493133545,0.722000002861023,355.0,361.0
29,0.7112500071525574,0.7724454402923584,132.0,99.0,0.5806783437728882,0.7295082211494446,0.6691729426383972,302.0,267.0,0.7419999837875366,0.803692102432251,183.0,75.0,0.5531550645828247,0.8086734414100647,0.6340000033378601,425.0,317.0
