epoch,accuracy,auc,false_negatives_1,false_positives_1,loss,lr,precision,recall,true_negatives_1,true_positives_1,val_accuracy,val_auc,val_false_negatives_1,val_false_positives_1,val_loss,val_precision,val_recall,val_true_negatives_1,val_true_positives_1
53,0.5057500004768372,0.5036040544509888,1977.0,1977.0,0.6930474042892456,1e-06,0.5057500004768372,0.5057500004768372,2023.0,2023.0,0.5059999823570251,0.5048580169677734,988.0,988.0,0.6930315494537354,0.5059999823570251,0.5059999823570251,1012.0,1012.0
54,0.5087500214576721,0.510056734085083,1965.0,1965.0,0.6929060816764832,1e-06,0.5087500214576721,0.5087500214576721,2035.0,2035.0,0.5049999952316284,0.5053468346595764,990.0,990.0,0.693023145198822,0.5049999952316284,0.5049999952316284,1010.0,1010.0
0,0.5519999861717224,0.5633730888366699,1792.0,1792.0,0.7305256128311157,0.01,0.5519999861717224,0.5519999861717224,2208.0,2208.0,0.5120000243186951,0.5677894949913025,976.0,976.0,0.6898078322410583,0.5120000243186951,0.5120000243186951,1024.0,1024.0
1,0.6150000095367432,0.6567026376724243,1540.0,1540.0,0.6588386297225952,0.01,0.6150000095367432,0.6150000095367432,2460.0,2460.0,0.5525000095367432,0.5680273771286011,895.0,895.0,0.7001502513885498,0.5525000095367432,0.5525000095367432,1105.0,1105.0
2,0.6627500057220459,0.7132462859153748,1349.0,1349.0,0.6256209015846252,0.01,0.6627500057220459,0.6627500057220459,2651.0,2651.0,0.6165000200271606,0.6719092130661011,767.0,767.0,0.6482844352722168,0.6165000200271606,0.6165000200271606,1233.0,1233.0
3,0.6779999732971191,0.7346040606498718,1288.0,1288.0,0.6074342727661133,0.01,0.6779999732971191,0.6779999732971191,2712.0,2712.0,0.5789999961853027,0.6297866702079773,842.0,842.0,0.7755354642868042,0.5789999961853027,0.5789999961853027,1158.0,1158.0
4,0.6897500157356262,0.7496684193611145,1241.0,1241.0,0.5953603386878967,0.01,0.6897500157356262,0.6897500157356262,2759.0,2759.0,0.6654999852180481,0.7268872261047363,669.0,669.0,0.6122605204582214,0.6654999852180481,0.6654999852180481,1331.0,1331.0
5,0.715749979019165,0.7839613556861877,1137.0,1137.0,0.5625547170639038,0.01,0.715749979019165,0.715749979019165,2863.0,2863.0,0.6539999842643738,0.7265563011169434,692.0,692.0,0.61662358045578,0.6539999842643738,0.6539999842643738,1308.0,1308.0
6,0.7264999747276306,0.8008652329444885,1094.0,1094.0,0.5443198680877686,0.01,0.7264999747276306,0.7264999747276306,2906.0,2906.0,0.6924999952316284,0.7680341005325317,615.0,615.0,0.5793948173522949,0.6924999952316284,0.6924999952316284,1385.0,1385.0
7,0.7289999723434448,0.7931587100028992,1084.0,1084.0,0.5555689334869385,0.01,0.7289999723434448,0.7289999723434448,2916.0,2916.0,0.6575000286102295,0.7085082530975342,685.0,685.0,0.6637507677078247,0.6575000286102295,0.6575000286102295,1315.0,1315.0
8,0.7402499914169312,0.806666910648346,1039.0,1039.0,0.5374006628990173,0.01,0.7402499914169312,0.7402499914169312,2961.0,2961.0,0.6884999871253967,0.7488588094711304,623.0,623.0,0.61089688539505,0.6884999871253967,0.6884999871253967,1377.0,1377.0
9,0.7559999823570251,0.8260359168052673,976.0,976.0,0.5166484117507935,0.01,0.7559999823570251,0.7559999823570251,3024.0,3024.0,0.6355000138282776,0.6834689974784851,729.0,729.0,0.7442984580993652,0.6355000138282776,0.6355000138282776,1271.0,1271.0
10,0.7542499899864197,0.8290743231773376,983.0,983.0,0.5117602348327637,0.01,0.7542499899864197,0.7542499899864197,3017.0,3017.0,0.6915000081062317,0.7454921007156372,617.0,617.0,0.6041815280914307,0.6915000081062317,0.6915000081062317,1383.0,1383.0
11,0.7637500166893005,0.8433202505111694,945.0,945.0,0.49162977933883667,0.01,0.7637500166893005,0.7637500166893005,3055.0,3055.0,0.6460000276565552,0.7187111377716064,708.0,708.0,0.6300039291381836,0.6460000276565552,0.6460000276565552,1292.0,1292.0
12,0.7950000166893005,0.877119243144989,820.0,820.0,0.4455599784851074,0.0009999999,0.7950000166893005,0.7950000166893005,3180.0,3180.0,0.8015000224113464,0.8856924772262573,397.0,397.0,0.42614617943763733,0.8015000224113464,0.8015000224113464,1603.0,1603.0
13,0.8167499899864197,0.89788818359375,733.0,733.0,0.4041418433189392,0.0009999999,0.8167499899864197,0.8167499899864197,3267.0,3267.0,0.8059999942779541,0.8900792002677917,388.0,388.0,0.41908928751945496,0.8059999942779541,0.8059999942779541,1612.0,1612.0
14,0.8105000257492065,0.8928420543670654,758.0,758.0,0.41324976086616516,0.0009999999,0.8105000257492065,0.8105000257492065,3242.0,3242.0,0.8130000233650208,0.8982455134391785,374.0,374.0,0.404808908700943,0.8130000233650208,0.8130000233650208,1626.0,1626.0
15,0.8259999752044678,0.9035148024559021,696.0,696.0,0.3949403762817383,0.0009999999,0.8259999752044678,0.8259999752044678,3304.0,3304.0,0.781499981880188,0.8648020625114441,437.0,437.0,0.46724456548690796,0.781499981880188,0.781499981880188,1563.0,1563.0
16,0.8257499933242798,0.9040342569351196,697.0,697.0,0.3931644558906555,0.0009999999,0.8257499933242798,0.8257499933242798,3303.0,3303.0,0.8184999823570251,0.8946229219436646,363.0,363.0,0.41289418935775757,0.8184999823570251,0.8184999823570251,1637.0,1637.0
17,0.8305000066757202,0.9109310507774353,678.0,678.0,0.3805226981639862,0.0009999999,0.8305000066757202,0.8305000066757202,3322.0,3322.0,0.8149999976158142,0.9046905636787415,370.0,370.0,0.39275118708610535,0.8149999976158142,0.8149999976158142,1630.0,1630.0
18,0.8352500200271606,0.9116582870483398,659.0,659.0,0.37778744101524353,0.0009999999,0.8352500200271606,0.8352500200271606,3341.0,3341.0,0.8199999928474426,0.9022344350814819,360.0,360.0,0.39943215250968933,0.8199999928474426,0.8199999928474426,1640.0,1640.0
19,0.8422499895095825,0.9145721793174744,631.0,631.0,0.37440139055252075,0.0009999999,0.8422499895095825,0.8422499895095825,3369.0,3369.0,0.828499972820282,0.9101641178131104,343.0,343.0,0.38044118881225586,0.828499972820282,0.828499972820282,1657.0,1657.0
20,0.8379999995231628,0.9166792631149292,648.0,648.0,0.36720001697540283,0.0009999999,0.8379999995231628,0.8379999995231628,3352.0,3352.0,0.8309999704360962,0.9144689440727234,338.0,338.0,0.37112176418304443,0.8309999704360962,0.8309999704360962,1662.0,1662.0
21,0.8412500023841858,0.9201726913452148,635.0,635.0,0.3596998155117035,0.0009999999,0.8412500023841858,0.8412500023841858,3365.0,3365.0,0.8255000114440918,0.900712251663208,349.0,349.0,0.40489834547042847,0.8255000114440918,0.8255000114440918,1651.0,1651.0
22,0.8399999737739563,0.9152942299842834,640.0,640.0,0.3718836009502411,0.0009999999,0.8399999737739563,0.8399999737739563,3360.0,3360.0,0.8184999823570251,0.9072643518447876,363.0,363.0,0.3852328360080719,0.8184999823570251,0.8184999823570251,1637.0,1637.0
23,0.8417500257492065,0.9193333983421326,633.0,633.0,0.3615557849407196,0.0009999999,0.8417500257492065,0.8417500257492065,3367.0,3367.0,0.824999988079071,0.9123371839523315,350.0,350.0,0.37520650029182434,0.824999988079071,0.824999988079071,1650.0,1650.0
24,0.8542500138282776,0.9279186725616455,583.0,583.0,0.3433797359466553,0.0009999999,0.8542500138282776,0.8542500138282776,3417.0,3417.0,0.8174999952316284,0.9088380932807922,365.0,365.0,0.3941625654697418,0.8174999952316284,0.8174999952316284,1635.0,1635.0
25,0.8500000238418579,0.926727294921875,600.0,600.0,0.3453487455844879,0.0009999999,0.8500000238418579,0.8500000238418579,3400.0,3400.0,0.8355000019073486,0.9192098379135132,329.0,329.0,0.3656170070171356,0.8355000019073486,0.8355000019073486,1671.0,1671.0
26,0.8462499976158142,0.9231586456298828,615.0,615.0,0.35348203778266907,0.0009999999,0.8462499976158142,0.8462499976158142,3385.0,3385.0,0.8349999785423279,0.9137587547302246,330.0,330.0,0.3758791983127594,0.8349999785423279,0.8349999785423279,1670.0,1670.0
27,0.8462499976158142,0.9291282892227173,615.0,615.0,0.3411046266555786,0.0009999999,0.8462499976158142,0.8462499976158142,3385.0,3385.0,0.8255000114440918,0.9131461381912231,349.0,349.0,0.3766593337059021,0.8255000114440918,0.8255000114440918,1651.0,1651.0
28,0.8604999780654907,0.92873215675354,558.0,558.0,0.341452956199646,0.0009999999,0.8604999780654907,0.8604999780654907,3442.0,3442.0,0.8420000076293945,0.92453533411026,316.0,316.0,0.35383468866348267,0.8420000076293945,0.8420000076293945,1684.0,1684.0
29,0.8572499752044678,0.931197464466095,571.0,571.0,0.3349173367023468,0.0009999999,0.8572499752044678,0.8572499752044678,3429.0,3429.0,0.8309999704360962,0.9178436994552612,338.0,338.0,0.3691929578781128,0.8309999704360962,0.8309999704360962,1662.0,1662.0
30,0.8537499904632568,0.9315625429153442,585.0,585.0,0.33384865522384644,0.0009999999,0.8537499904632568,0.8537499904632568,3415.0,3415.0,0.8389999866485596,0.9233167767524719,322.0,322.0,0.3555363416671753,0.8389999866485596,0.8389999866485596,1678.0,1678.0
31,0.8665000200271606,0.9370343685150146,534.0,534.0,0.3204757273197174,0.0009999999,0.8665000200271606,0.8665000200271606,3466.0,3466.0,0.840499997138977,0.9229455590248108,319.0,319.0,0.35588887333869934,0.840499997138977,0.840499997138977,1681.0,1681.0
32,0.871749997138977,0.9404245615005493,513.0,513.0,0.3118698298931122,0.0009999999,0.871749997138977,0.871749997138977,3487.0,3487.0,0.8424999713897705,0.920352578163147,315.0,315.0,0.3619469702243805,0.8424999713897705,0.8424999713897705,1685.0,1685.0
33,0.8679999709129333,0.9424991011619568,528.0,528.0,0.3065561056137085,0.0009999999,0.8679999709129333,0.8679999709129333,3472.0,3472.0,0.8245000243186951,0.9109217524528503,351.0,351.0,0.3990834057331085,0.8245000243186951,0.8245000243186951,1649.0,1649.0
34,0.8705000281333923,0.9427381157875061,518.0,518.0,0.30540531873703003,9.999999e-05,0.8705000281333923,0.8705000281333923,3482.0,3482.0,0.8370000123977661,0.9252141118049622,326.0,326.0,0.3563322424888611,0.8370000123977661,0.8370000123977661,1674.0,1674.0
35,0.8679999709129333,0.9419366121292114,528.0,528.0,0.3075660765171051,9.999999e-05,0.8679999709129333,0.8679999709129333,3472.0,3472.0,0.8445000052452087,0.926791787147522,311.0,311.0,0.3513810932636261,0.8445000052452087,0.8445000052452087,1689.0,1689.0
36,0.8794999718666077,0.9465238451957703,482.0,482.0,0.29660528898239136,9.999999e-05,0.8794999718666077,0.8794999718666077,3518.0,3518.0,0.8395000100135803,0.9274123907089233,321.0,321.0,0.3497237265110016,0.8395000100135803,0.8395000100135803,1679.0,1679.0
37,0.8755000233650208,0.9474427700042725,498.0,498.0,0.29360446333885193,9.999999e-05,0.8755000233650208,0.8755000233650208,3502.0,3502.0,0.8450000286102295,0.9267598390579224,310.0,310.0,0.35224649310112,0.8450000286102295,0.8450000286102295,1690.0,1690.0
38,0.8790000081062317,0.946904718875885,484.0,484.0,0.29607975482940674,9.999999e-05,0.8790000081062317,0.8790000081062317,3516.0,3516.0,0.847000002861023,0.9285354018211365,306.0,306.0,0.347720205783844,0.847000002861023,0.847000002861023,1694.0,1694.0
39,0.8812500238418579,0.9483398795127869,475.0,475.0,0.2904927432537079,9.999999e-05,0.8812500238418579,0.8812500238418579,3525.0,3525.0,0.8450000286102295,0.9281800389289856,310.0,310.0,0.3488311469554901,0.8450000286102295,0.8450000286102295,1690.0,1690.0
40,0.8707500100135803,0.9467641115188599,517.0,517.0,0.2955171465873718,9.999999e-05,0.8707500100135803,0.8707500100135803,3483.0,3483.0,0.8489999771118164,0.9286755919456482,302.0,302.0,0.3486489951610565,0.8489999771118164,0.8489999771118164,1698.0,1698.0
41,0.8794999718666077,0.9474977254867554,482.0,482.0,0.2936549484729767,9.999999e-05,0.8794999718666077,0.8794999718666077,3518.0,3518.0,0.847000002861023,0.9290928840637207,306.0,306.0,0.3473041355609894,0.847000002861023,0.847000002861023,1694.0,1694.0
42,0.8732500076293945,0.94517982006073,507.0,507.0,0.300688773393631,9.999999e-05,0.8732500076293945,0.8732500076293945,3493.0,3493.0,0.8454999923706055,0.9286229014396667,309.0,309.0,0.34846293926239014,0.8454999923706055,0.8454999923706055,1691.0,1691.0
43,0.8792499899864197,0.9483635425567627,483.0,483.0,0.2907010018825531,9.999999e-05,0.8792499899864197,0.8792499899864197,3517.0,3517.0,0.8450000286102295,0.9291512966156006,310.0,310.0,0.3468237817287445,0.8450000286102295,0.8450000286102295,1690.0,1690.0
44,0.878000020980835,0.9466108679771423,488.0,488.0,0.29534611105918884,9.999999e-05,0.878000020980835,0.878000020980835,3512.0,3512.0,0.843500018119812,0.9292072653770447,313.0,313.0,0.3464870750904083,0.843500018119812,0.843500018119812,1687.0,1687.0
45,0.8767499923706055,0.9461791515350342,493.0,493.0,0.2979719936847687,9.999999e-05,0.8767499923706055,0.8767499923706055,3507.0,3507.0,0.8414999842643738,0.929105281829834,317.0,317.0,0.3471415638923645,0.8414999842643738,0.8414999842643738,1683.0,1683.0
46,0.874750018119812,0.9450668096542358,501.0,501.0,0.29937684535980225,9.999999e-05,0.874750018119812,0.874750018119812,3499.0,3499.0,0.8460000157356262,0.9294138550758362,308.0,308.0,0.3468170464038849,0.8460000157356262,0.8460000157356262,1692.0,1692.0
47,0.8790000081062317,0.9518880248069763,484.0,484.0,0.2806611955165863,9.999999e-05,0.8790000081062317,0.8790000081062317,3516.0,3516.0,0.843500018119812,0.9289978742599487,313.0,313.0,0.34727218747138977,0.843500018119812,0.843500018119812,1687.0,1687.0
48,0.8730000257492065,0.9482696652412415,508.0,508.0,0.2916853427886963,9.999999e-05,0.8730000257492065,0.8730000257492065,3492.0,3492.0,0.8454999923706055,0.9296298027038574,309.0,309.0,0.34593307971954346,0.8454999923706055,0.8454999923706055,1691.0,1691.0
49,0.8859999775886536,0.9526740312576294,456.0,456.0,0.2786875367164612,9.999999e-05,0.8859999775886536,0.8859999775886536,3544.0,3544.0,0.8450000286102295,0.9293826818466187,310.0,310.0,0.3472197353839874,0.8450000286102295,0.8450000286102295,1690.0,1690.0
50,0.8762500286102295,0.9449087977409363,495.0,495.0,0.3000931739807129,9.999999e-05,0.8762500286102295,0.8762500286102295,3505.0,3505.0,0.847000002861023,0.9305421113967896,306.0,306.0,0.3443915545940399,0.847000002861023,0.847000002861023,1694.0,1694.0
51,0.871999979019165,0.9477431178092957,512.0,512.0,0.29281294345855713,9.999999e-05,0.871999979019165,0.871999979019165,3488.0,3488.0,0.8450000286102295,0.9307050704956055,310.0,310.0,0.3434910178184509,0.8450000286102295,0.8450000286102295,1690.0,1690.0
52,0.887499988079071,0.9533265233039856,450.0,450.0,0.27688708901405334,9.999999e-05,0.887499988079071,0.887499988079071,3550.0,3550.0,0.8464999794960022,0.9306151270866394,307.0,307.0,0.34488198161125183,0.8464999794960022,0.8464999794960022,1693.0,1693.0
53,0.8797500133514404,0.9475551843643188,481.0,481.0,0.2923661172389984,9.999999e-05,0.8797500133514404,0.8797500133514404,3519.0,3519.0,0.8504999876022339,0.9312747716903687,299.0,299.0,0.34184104204177856,0.8504999876022339,0.8504999876022339,1701.0,1701.0
54,0.8787500262260437,0.9483840465545654,485.0,485.0,0.2916176915168762,9.999999e-05,0.8787500262260437,0.8787500262260437,3515.0,3515.0,0.8460000157356262,0.9308095574378967,308.0,308.0,0.34385886788368225,0.8460000157356262,0.8460000157356262,1692.0,1692.0
0,0.4959999918937683,0.4986373782157898,2016.0,2016.0,0.8277723789215088,0.01,0.4959999918937683,0.4959999918937683,1984.0,1984.0,0.5,0.5,1000.0,1000.0,0.7786924839019775,0.5,0.5,1000.0,1000.0
1,0.5132499933242798,0.5141345262527466,1947.0,1947.0,0.6945674419403076,0.01,0.5132499933242798,0.5132499933242798,2053.0,2053.0,0.5,0.5,1000.0,1000.0,0.7032511234283447,0.5,0.5,1000.0,1000.0
2,0.5015000104904175,0.4933159351348877,1994.0,1994.0,0.6960325241088867,0.01,0.5015000104904175,0.5015000104904175,2006.0,2006.0,0.5,0.5,1000.0,1000.0,0.6952573657035828,0.5,0.5,1000.0,1000.0
3,0.4959999918937683,0.49774840474128723,2016.0,2016.0,0.6944154500961304,0.01,0.4959999918937683,0.4959999918937683,1984.0,1984.0,0.5,0.5,1000.0,1000.0,0.69329434633255,0.5,0.5,1000.0,1000.0
4,0.4975000023841858,0.5063779950141907,2010.0,2010.0,0.6935126185417175,0.01,0.4975000023841858,0.4975000023841858,1990.0,1990.0,0.5,0.5007374286651611,1000.0,1000.0,1.5827887058258057,0.5,0.5,1000.0,1000.0
5,0.492249995470047,0.49277275800704956,2031.0,2031.0,0.6965343952178955,0.01,0.492249995470047,0.492249995470047,1969.0,1969.0,0.5,0.5,1000.0,1000.0,0.7452081441879272,0.5,0.5,1000.0,1000.0
6,0.5052499771118164,0.4978519380092621,1979.0,1979.0,0.6941061019897461,0.01,0.5052499771118164,0.5052499771118164,2021.0,2021.0,0.5,0.5,1000.0,1000.0,0.7061411738395691,0.5,0.5,1000.0,1000.0
7,0.5024999976158142,0.4985615015029907,1990.0,1990.0,0.6945210695266724,0.01,0.5024999976158142,0.5024999976158142,2010.0,2010.0,0.5,0.5,1000.0,1000.0,0.6934846043586731,0.5,0.5,1000.0,1000.0
8,0.4987500011920929,0.4942576289176941,2005.0,2005.0,0.6945838332176208,0.01,0.4987500011920929,0.4987500011920929,1995.0,1995.0,0.5,0.5,1000.0,1000.0,0.6944057941436768,0.5,0.5,1000.0,1000.0
9,0.4867500066757202,0.49575310945510864,2053.0,2053.0,0.6937149167060852,0.0009999999,0.4867500066757202,0.4867500066757202,1947.0,1947.0,0.5,0.5,1000.0,1000.0,0.6932383179664612,0.5,0.5,1000.0,1000.0
10,0.4950000047683716,0.49865278601646423,2020.0,2020.0,0.6933510899543762,0.0009999999,0.4950000047683716,0.4950000047683716,1980.0,1980.0,0.5,0.5,1000.0,1000.0,0.6931588649749756,0.5,0.5,1000.0,1000.0
11,0.5015000104904175,0.5025322437286377,1994.0,1994.0,0.69317626953125,0.0009999999,0.5015000104904175,0.5015000104904175,2006.0,2006.0,0.5,0.5,1000.0,1000.0,0.693149745464325,0.5,0.5,1000.0,1000.0
12,0.4972499907016754,0.5028717517852783,2011.0,2011.0,0.6932228803634644,0.0009999999,0.4972499907016754,0.4972499907016754,1989.0,1989.0,0.5,0.5,1000.0,1000.0,0.6931485533714294,0.5,0.5,1000.0,1000.0
13,0.4932500123977661,0.4908086657524109,2027.0,2027.0,0.6933619379997253,0.0009999999,0.4932500123977661,0.4932500123977661,1973.0,1973.0,0.5,0.5,1000.0,1000.0,0.693168044090271,0.5,0.5,1000.0,1000.0
14,0.4945000112056732,0.49427422881126404,2022.0,2022.0,0.6933377981185913,0.0009999999,0.4945000112056732,0.4945000112056732,1978.0,1978.0,0.5,0.5,1000.0,1000.0,0.693149745464325,0.5,0.5,1000.0,1000.0
15,0.4932500123977661,0.48833444714546204,2027.0,2027.0,0.6934254169464111,0.0009999999,0.4932500123977661,0.4932500123977661,1973.0,1973.0,0.5,0.5,1000.0,1000.0,0.6931560039520264,0.5,0.5,1000.0,1000.0
16,0.5072500109672546,0.5136062502861023,1971.0,1971.0,0.6930843591690063,9.999999e-05,0.5072500109672546,0.5072500109672546,2029.0,2029.0,0.5,0.5,1000.0,1000.0,0.6931567192077637,0.5,0.5,1000.0,1000.0
17,0.4957500100135803,0.49415406584739685,2017.0,2017.0,0.6932255029678345,9.999999e-05,0.4957500100135803,0.4957500100135803,1983.0,1983.0,0.5,0.5,1000.0,1000.0,0.6931537389755249,0.5,0.5,1000.0,1000.0
18,0.49674999713897705,0.5010111331939697,2013.0,2013.0,0.6932147145271301,9.999999e-05,0.49674999713897705,0.49674999713897705,1987.0,1987.0,0.5,0.5,1000.0,1000.0,0.693154513835907,0.5,0.5,1000.0,1000.0
19,0.503250002861023,0.492752343416214,1987.0,1987.0,0.6932119727134705,9.999999e-05,0.503250002861023,0.503250002861023,2013.0,2013.0,0.5,0.5,1000.0,1000.0,0.6931544542312622,0.5,0.5,1000.0,1000.0
20,0.4957500100135803,0.4819304049015045,2017.0,2017.0,0.693415641784668,9.999999e-05,0.4957500100135803,0.4957500100135803,1983.0,1983.0,0.5,0.5,1000.0,1000.0,0.693153440952301,0.5,0.5,1000.0,1000.0
21,0.49674999713897705,0.49544596672058105,2013.0,2013.0,0.6931878328323364,9.999999e-06,0.49674999713897705,0.49674999713897705,1987.0,1987.0,0.5,0.5,1000.0,1000.0,0.6931533813476562,0.5,0.5,1000.0,1000.0
22,0.4962500035762787,0.5053917169570923,2015.0,2015.0,0.6930888891220093,9.999999e-06,0.4962500035762787,0.4962500035762787,1985.0,1985.0,0.5,0.5,1000.0,1000.0,0.6931532621383667,0.5,0.5,1000.0,1000.0
23,0.5067499876022339,0.5078092217445374,1973.0,1973.0,0.6930637359619141,9.999999e-06,0.5067499876022339,0.5067499876022339,2027.0,2027.0,0.5,0.5,1000.0,1000.0,0.6931533217430115,0.5,0.5,1000.0,1000.0
24,0.49300000071525574,0.4882587194442749,2028.0,2028.0,0.6932414174079895,9.999999e-06,0.49300000071525574,0.49300000071525574,1972.0,1972.0,0.5,0.5,1000.0,1000.0,0.693152666091919,0.5,0.5,1000.0,1000.0
25,0.5017499923706055,0.49297112226486206,1993.0,1993.0,0.6931982636451721,9.999999e-06,0.5017499923706055,0.5017499923706055,2007.0,2007.0,0.5,0.5,1000.0,1000.0,0.693152666091919,0.5,0.5,1000.0,1000.0
26,0.49924999475479126,0.49980780482292175,2003.0,2003.0,0.6931996941566467,1e-06,0.49924999475479126,0.49924999475479126,1997.0,1997.0,0.5,0.5,1000.0,1000.0,0.6931530237197876,0.5,0.5,1000.0,1000.0
27,0.5007500052452087,0.49013301730155945,1997.0,1997.0,0.6932153105735779,1e-06,0.5007500052452087,0.5007500052452087,2003.0,2003.0,0.5,0.5,1000.0,1000.0,0.6931527256965637,0.5,0.5,1000.0,1000.0
28,0.4860000014305115,0.4876479506492615,2056.0,2056.0,0.6932826638221741,1e-06,0.4860000014305115,0.4860000014305115,1944.0,1944.0,0.5,0.5,1000.0,1000.0,0.6931527256965637,0.5,0.5,1000.0,1000.0
29,0.49900001287460327,0.503030002117157,2004.0,2004.0,0.6931508779525757,1e-06,0.49900001287460327,0.49900001287460327,1996.0,1996.0,0.5,0.5,1000.0,1000.0,0.6931527853012085,0.5,0.5,1000.0,1000.0
30,0.5022500157356262,0.49044373631477356,1991.0,1991.0,0.6932399272918701,1e-06,0.5022500157356262,0.5022500157356262,2009.0,2009.0,0.5,0.5,1000.0,1000.0,0.6931528449058533,0.5,0.5,1000.0,1000.0
31,0.4975000023841858,0.49444741010665894,2010.0,2010.0,0.6932538747787476,1e-06,0.4975000023841858,0.4975000023841858,1990.0,1990.0,0.5,0.5,1000.0,1000.0,0.6931524276733398,0.5,0.5,1000.0,1000.0
32,0.5017499923706055,0.5030409693717957,1993.0,1993.0,0.6930810809135437,1e-06,0.5017499923706055,0.5017499923706055,2007.0,2007.0,0.5,0.5,1000.0,1000.0,0.6931528449058533,0.5,0.5,1000.0,1000.0
33,0.49900001287460327,0.5114524960517883,2004.0,2004.0,0.6931132078170776,1e-06,0.49900001287460327,0.49900001287460327,1996.0,1996.0,0.5,0.5,1000.0,1000.0,0.6931527256965637,0.5,0.5,1000.0,1000.0
34,0.5067499876022339,0.49866190552711487,1973.0,1973.0,0.6931612491607666,1e-06,0.5067499876022339,0.5067499876022339,2027.0,2027.0,0.5,0.5,1000.0,1000.0,0.6931527256965637,0.5,0.5,1000.0,1000.0
35,0.4894999861717224,0.48501428961753845,2042.0,2042.0,0.6933535933494568,1e-06,0.4894999861717224,0.4894999861717224,1958.0,1958.0,0.5,0.5,1000.0,1000.0,0.6931527853012085,0.5,0.5,1000.0,1000.0
36,0.5027499794960022,0.5184027552604675,1989.0,1989.0,0.693022608757019,1e-06,0.5027499794960022,0.5027499794960022,2011.0,2011.0,0.5,0.5,1000.0,1000.0,0.6931528449058533,0.5,0.5,1000.0,1000.0
37,0.4987500011920929,0.4994226098060608,2005.0,2005.0,0.6931858062744141,1e-06,0.4987500011920929,0.4987500011920929,1995.0,1995.0,0.5,0.5,1000.0,1000.0,0.6931529641151428,0.5,0.5,1000.0,1000.0
38,0.5109999775886536,0.5025207996368408,1956.0,1956.0,0.6931366324424744,1e-06,0.5109999775886536,0.5109999775886536,2044.0,2044.0,0.5,0.5,1000.0,1000.0,0.6931529641151428,0.5,0.5,1000.0,1000.0
39,0.5005000233650208,0.5022979974746704,1998.0,1998.0,0.6931180953979492,1e-06,0.5005000233650208,0.5005000233650208,2002.0,2002.0,0.5,0.5,1000.0,1000.0,0.6931521892547607,0.5,0.5,1000.0,1000.0
40,0.49674999713897705,0.4892514944076538,2013.0,2013.0,0.6932239532470703,1e-06,0.49674999713897705,0.49674999713897705,1987.0,1987.0,0.5,0.5,1000.0,1000.0,0.6931522488594055,0.5,0.5,1000.0,1000.0
41,0.49775001406669617,0.5047851800918579,2010.0,2009.0,0.693139910697937,1e-06,0.49762439727783203,0.4975000023841858,1991.0,1990.0,0.5,0.5,1000.0,1000.0,0.6931524276733398,0.5,0.5,1000.0,1000.0
42,0.49424999952316284,0.4927847683429718,2023.0,2023.0,0.6932260990142822,1e-06,0.49424999952316284,0.49424999952316284,1977.0,1977.0,0.5,0.5,1000.0,1000.0,0.693152904510498,0.5,0.5,1000.0,1000.0
43,0.5022500157356262,0.5049773454666138,1991.0,1991.0,0.6930848360061646,1e-06,0.5022500157356262,0.5022500157356262,2009.0,2009.0,0.5,0.5,1000.0,1000.0,0.6931522488594055,0.5,0.5,1000.0,1000.0
44,0.4970000088214874,0.5011475086212158,2012.0,2012.0,0.6931886672973633,1e-06,0.4970000088214874,0.4970000088214874,1988.0,1988.0,0.5,0.5,1000.0,1000.0,0.6931523680686951,0.5,0.5,1000.0,1000.0
45,0.5055000185966492,0.5024899244308472,1978.0,1978.0,0.6931257843971252,1e-06,0.5055000185966492,0.5055000185966492,2022.0,2022.0,0.5,0.5,1000.0,1000.0,0.6931523680686951,0.5,0.5,1000.0,1000.0
46,0.4892500042915344,0.49225500226020813,2043.0,2043.0,0.6932324171066284,1e-06,0.4892500042915344,0.4892500042915344,1957.0,1957.0,0.5,0.5,1000.0,1000.0,0.6931524276733398,0.5,0.5,1000.0,1000.0
47,0.49549999833106995,0.496581107378006,2018.0,2018.0,0.6932093501091003,1e-06,0.49549999833106995,0.49549999833106995,1982.0,1982.0,0.5,0.5,1000.0,1000.0,0.6931528449058533,0.5,0.5,1000.0,1000.0
48,0.512499988079071,0.5054928064346313,1950.0,1950.0,0.6930373311042786,1e-06,0.512499988079071,0.512499988079071,2050.0,2050.0,0.5,0.5,1000.0,1000.0,0.6931527256965637,0.5,0.5,1000.0,1000.0
49,0.5087500214576721,0.4912341237068176,1965.0,1965.0,0.6931875944137573,1e-06,0.5087500214576721,0.5087500214576721,2035.0,2035.0,0.5,0.5,1000.0,1000.0,0.6931529641151428,0.5,0.5,1000.0,1000.0
50,0.5005000233650208,0.4992370009422302,1998.0,1998.0,0.6931599378585815,1e-06,0.5005000233650208,0.5005000233650208,2002.0,2002.0,0.5,0.5,1000.0,1000.0,0.6931528449058533,0.5,0.5,1000.0,1000.0
51,0.5067499876022339,0.5047585964202881,1973.0,1973.0,0.6931203603744507,1e-06,0.5067499876022339,0.5067499876022339,2027.0,2027.0,0.5,0.5,1000.0,1000.0,0.693152904510498,0.5,0.5,1000.0,1000.0
52,0.4907500147819519,0.49488434195518494,2037.0,2037.0,0.6932398080825806,1e-06,0.4907500147819519,0.4907500147819519,1963.0,1963.0,0.5,0.5,1000.0,1000.0,0.6931522488594055,0.5,0.5,1000.0,1000.0
